"","state","site","date","dailycases","note"
"1455","Brazil","Rio Grande do Norte",2020-02-28,0,"NA"
"1456","Brazil","Rio Grande do Norte",2020-02-29,0,"NA"
"1457","Brazil","Rio Grande do Norte",2020-03-01,0,"NA"
"1458","Brazil","Rio Grande do Norte",2020-03-02,0,"NA"
"1459","Brazil","Rio Grande do Norte",2020-03-03,0,"NA"
"1460","Brazil","Rio Grande do Norte",2020-03-04,0,"NA"
"1461","Brazil","Rio Grande do Norte",2020-03-05,0,"NA"
"1462","Brazil","Rio Grande do Norte",2020-03-06,0,"NA"
"1463","Brazil","Rio Grande do Norte",2020-03-07,0,"NA"
"1464","Brazil","Rio Grande do Norte",2020-03-08,0,"NA"
"1465","Brazil","Rio Grande do Norte",2020-03-09,0,"NA"
"1466","Brazil","Rio Grande do Norte",2020-03-10,0,"NA"
"1467","Brazil","Rio Grande do Norte",2020-03-11,0,"NA"
"1468","Brazil","Rio Grande do Norte",2020-03-12,0,"NA"
"1469","Brazil","Rio Grande do Norte",2020-03-13,1,"NA"
"1470","Brazil","Rio Grande do Norte",2020-03-14,0,"NA"
"1471","Brazil","Rio Grande do Norte",2020-03-15,0,"NA"
"1472","Brazil","Rio Grande do Norte",2020-03-16,0,"NA"
"1473","Brazil","Rio Grande do Norte",2020-03-17,0,"NA"
"1474","Brazil","Rio Grande do Norte",2020-03-18,0,"NA"
"1475","Brazil","Rio Grande do Norte",2020-03-19,0,"NA"
"1476","Brazil","Rio Grande do Norte",2020-03-20,0,"NA"
"1477","Brazil","Rio Grande do Norte",2020-03-21,5,"NA"
"1478","Brazil","Rio Grande do Norte",2020-03-22,3,"NA"
"1479","Brazil","Rio Grande do Norte",2020-03-23,4,"NA"
"1480","Brazil","Rio Grande do Norte",2020-03-24,0,"NA"
"1481","Brazil","Rio Grande do Norte",2020-03-25,1,"NA"
"1482","Brazil","Rio Grande do Norte",2020-03-26,5,"NA"
"1483","Brazil","Rio Grande do Norte",2020-03-27,9,"NA"
"1484","Brazil","Rio Grande do Norte",2020-03-28,17,"NA"
"1485","Brazil","Rio Grande do Norte",2020-03-29,23,"NA"
"1486","Brazil","Rio Grande do Norte",2020-03-30,9,"NA"
"1487","Brazil","Rio Grande do Norte",2020-03-31,5,"NA"
"1488","Brazil","Rio Grande do Norte",2020-04-01,10,"NA"
"1489","Brazil","Rio Grande do Norte",2020-04-02,13,"NA"
"1490","Brazil","Rio Grande do Norte",2020-04-03,71,"NA"
"1491","Brazil","Rio Grande do Norte",2020-04-04,36,"NA"
"1492","Brazil","Rio Grande do Norte",2020-04-05,30,"NA"
"1493","Brazil","Rio Grande do Norte",2020-04-06,4,"NA"
"1494","Brazil","Rio Grande do Norte",2020-04-07,8,"NA"
"1495","Brazil","Rio Grande do Norte",2020-04-08,7,"NA"
"1496","Brazil","Rio Grande do Norte",2020-04-09,0,"NA"
"1497","Brazil","Rio Grande do Norte",2020-04-10,2,"NA"
"1498","Brazil","Rio Grande do Norte",2020-04-11,26,"NA"
"1499","Brazil","Rio Grande do Norte",2020-04-12,13,"NA"
"1500","Brazil","Rio Grande do Norte",2020-04-13,37,"NA"
"1501","Brazil","Rio Grande do Norte",2020-04-14,37,"NA"
"1502","Brazil","Rio Grande do Norte",2020-04-15,23,"NA"
"1503","Brazil","Rio Grande do Norte",2020-04-16,1,"NA"
"1504","Brazil","Rio Grande do Norte",2020-04-17,63,"NA"
"1505","Brazil","Rio Grande do Norte",2020-04-18,53,"NA"
"1506","Brazil","Rio Grande do Norte",2020-04-19,15,"NA"
"1507","Brazil","Rio Grande do Norte",2020-04-20,64,"NA"
"1508","Brazil","Rio Grande do Norte",2020-04-21,13,"NA"
"1509","Brazil","Rio Grande do Norte",2020-04-22,38,"NA"
"1510","Brazil","Rio Grande do Norte",2020-04-23,62,"NA"
"1511","Brazil","Rio Grande do Norte",2020-04-24,46,"NA"
"1512","Brazil","Rio Grande do Norte",2020-04-25,27,"NA"
"1513","Brazil","Rio Grande do Norte",2020-04-26,44,"NA"
"1514","Brazil","Rio Grande do Norte",2020-04-27,7,"NA"
"1515","Brazil","Rio Grande do Norte",2020-04-28,25,"NA"
"1516","Brazil","Rio Grande do Norte",2020-04-29,229,"NA"
"1517","Brazil","Rio Grande do Norte",2020-04-30,91,"NA"
"1518","Brazil","Rio Grande do Norte",2020-05-01,120,"NA"
"1519","Brazil","Rio Grande do Sul",2020-02-26,0,"NA"
"1520","Brazil","Rio Grande do Sul",2020-02-27,0,"NA"
"1521","Brazil","Rio Grande do Sul",2020-02-28,0,"NA"
"1522","Brazil","Rio Grande do Sul",2020-02-29,0,"NA"
"1523","Brazil","Rio Grande do Sul",2020-03-01,0,"NA"
"1524","Brazil","Rio Grande do Sul",2020-03-02,0,"NA"
"1525","Brazil","Rio Grande do Sul",2020-03-03,0,"NA"
"1526","Brazil","Rio Grande do Sul",2020-03-04,0,"NA"
"1527","Brazil","Rio Grande do Sul",2020-03-05,0,"NA"
"1528","Brazil","Rio Grande do Sul",2020-03-06,0,"NA"
"1529","Brazil","Rio Grande do Sul",2020-03-07,0,"NA"
"1530","Brazil","Rio Grande do Sul",2020-03-08,0,"NA"
"1531","Brazil","Rio Grande do Sul",2020-03-09,0,"NA"
"1532","Brazil","Rio Grande do Sul",2020-03-10,1,"NA"
"1533","Brazil","Rio Grande do Sul",2020-03-11,1,"NA"
"1534","Brazil","Rio Grande do Sul",2020-03-12,2,"NA"
"1535","Brazil","Rio Grande do Sul",2020-03-13,0,"NA"
"1536","Brazil","Rio Grande do Sul",2020-03-14,2,"NA"
"1537","Brazil","Rio Grande do Sul",2020-03-15,0,"NA"
"1538","Brazil","Rio Grande do Sul",2020-03-16,0,"NA"
"1539","Brazil","Rio Grande do Sul",2020-03-17,4,"NA"
"1540","Brazil","Rio Grande do Sul",2020-03-18,9,"NA"
"1541","Brazil","Rio Grande do Sul",2020-03-19,9,"NA"
"1542","Brazil","Rio Grande do Sul",2020-03-20,9,"NA"
"1543","Brazil","Rio Grande do Sul",2020-03-21,23,"NA"
"1544","Brazil","Rio Grande do Sul",2020-03-22,12,"NA"
"1545","Brazil","Rio Grande do Sul",2020-03-23,14,"NA"
"1546","Brazil","Rio Grande do Sul",2020-03-24,12,"NA"
"1547","Brazil","Rio Grande do Sul",2020-03-25,25,"NA"
"1548","Brazil","Rio Grande do Sul",2020-03-26,45,"NA"
"1549","Brazil","Rio Grande do Sul",2020-03-27,27,"NA"
"1550","Brazil","Rio Grande do Sul",2020-03-28,2,"NA"
"1551","Brazil","Rio Grande do Sul",2020-03-29,29,"NA"
"1552","Brazil","Rio Grande do Sul",2020-03-30,15,"NA"
"1553","Brazil","Rio Grande do Sul",2020-03-31,33,"NA"
"1554","Brazil","Rio Grande do Sul",2020-04-01,32,"NA"
"1555","Brazil","Rio Grande do Sul",2020-04-02,28,"NA"
"1556","Brazil","Rio Grande do Sul",2020-04-03,62,"NA"
"1557","Brazil","Rio Grande do Sul",2020-04-04,14,"NA"
"1558","Brazil","Rio Grande do Sul",2020-04-05,8,"NA"
"1559","Brazil","Rio Grande do Sul",2020-04-06,63,"NA"
"1560","Brazil","Rio Grande do Sul",2020-04-07,27,"NA"
"1561","Brazil","Rio Grande do Sul",2020-04-08,47,"NA"
"1562","Brazil","Rio Grande do Sul",2020-04-09,63,"NA"
"1563","Brazil","Rio Grande do Sul",2020-04-10,18,"NA"
"1564","Brazil","Rio Grande do Sul",2020-04-11,4,"NA"
"1565","Brazil","Rio Grande do Sul",2020-04-12,13,"NA"
"1566","Brazil","Rio Grande do Sul",2020-04-13,11,"NA"
"1567","Brazil","Rio Grande do Sul",2020-04-14,36,"NA"
"1568","Brazil","Rio Grande do Sul",2020-04-15,47,"NA"
"1569","Brazil","Rio Grande do Sul",2020-04-16,33,"NA"
"1570","Brazil","Rio Grande do Sul",2020-04-17,22,"NA"
"1571","Brazil","Rio Grande do Sul",2020-04-18,29,"NA"
"1572","Brazil","Rio Grande do Sul",2020-04-19,23,"NA"
"1573","Brazil","Rio Grande do Sul",2020-04-20,35,"NA"
"1574","Brazil","Rio Grande do Sul",2020-04-21,15,"NA"
"1575","Brazil","Rio Grande do Sul",2020-04-22,19,"NA"
"1576","Brazil","Rio Grande do Sul",2020-04-23,71,"NA"
"1577","Brazil","Rio Grande do Sul",2020-04-24,67,"NA"
"1578","Brazil","Rio Grande do Sul",2020-04-25,35,"NA"
"1579","Brazil","Rio Grande do Sul",2020-04-26,70,"NA"
"1580","Brazil","Rio Grande do Sul",2020-04-27,62,"NA"
"1581","Brazil","Rio Grande do Sul",2020-04-28,58,"NA"
"1582","Brazil","Rio Grande do Sul",2020-04-29,82,"NA"
"1583","Brazil","Rio Grande do Sul",2020-04-30,98,"NA"
"1584","Brazil","Rio Grande do Sul",2020-05-01,63,"NA"
"1585","Brazil","Rondônia",2020-02-26,0,"NA"
"1586","Brazil","Rondônia",2020-02-27,0,"NA"
"1587","Brazil","Rondônia",2020-02-28,0,"NA"
"1588","Brazil","Rondônia",2020-02-29,0,"NA"
"1589","Brazil","Rondônia",2020-03-01,0,"NA"
"1590","Brazil","Rondônia",2020-03-02,0,"NA"
"1591","Brazil","Rondônia",2020-03-03,0,"NA"
"1592","Brazil","Rondônia",2020-03-04,0,"NA"
"1593","Brazil","Rondônia",2020-03-05,0,"NA"
"1594","Brazil","Rondônia",2020-03-06,0,"NA"
"1595","Brazil","Rondônia",2020-03-07,0,"NA"
"1596","Brazil","Rondônia",2020-03-08,0,"NA"
"1597","Brazil","Rondônia",2020-03-09,0,"NA"
"1598","Brazil","Rondônia",2020-03-10,0,"NA"
"1599","Brazil","Rondônia",2020-03-11,0,"NA"
"1600","Brazil","Rondônia",2020-03-12,0,"NA"
"1601","Brazil","Rondônia",2020-03-13,0,"NA"
"1602","Brazil","Rondônia",2020-03-14,0,"NA"
"1603","Brazil","Rondônia",2020-03-15,0,"NA"
"1604","Brazil","Rondônia",2020-03-16,0,"NA"
"1605","Brazil","Rondônia",2020-03-17,0,"NA"
"1606","Brazil","Rondônia",2020-03-18,0,"NA"
"1607","Brazil","Rondônia",2020-03-19,0,"NA"
"1608","Brazil","Rondônia",2020-03-20,1,"NA"
"1609","Brazil","Rondônia",2020-03-21,0,"NA"
"1610","Brazil","Rondônia",2020-03-22,2,"NA"
"1611","Brazil","Rondônia",2020-03-23,0,"NA"
"1612","Brazil","Rondônia",2020-03-24,0,"NA"
"1613","Brazil","Rondônia",2020-03-25,2,"NA"
"1614","Brazil","Rondônia",2020-03-26,0,"NA"
"1615","Brazil","Rondônia",2020-03-27,1,"NA"
"1616","Brazil","Rondônia",2020-03-28,0,"NA"
"1617","Brazil","Rondônia",2020-03-29,0,"NA"
"1618","Brazil","Rondônia",2020-03-30,0,"NA"
"1619","Brazil","Rondônia",2020-03-31,2,"NA"
"1620","Brazil","Rondônia",2020-04-01,1,"NA"
"1621","Brazil","Rondônia",2020-04-02,1,"NA"
"1622","Brazil","Rondônia",2020-04-03,0,"NA"
"1623","Brazil","Rondônia",2020-04-04,1,"NA"
"1624","Brazil","Rondônia",2020-04-05,1,"NA"
"1625","Brazil","Rondônia",2020-04-06,2,"NA"
"1626","Brazil","Rondônia",2020-04-07,4,"NA"
"1627","Brazil","Rondônia",2020-04-08,0,"NA"
"1628","Brazil","Rondônia",2020-04-09,10,"NA"
"1629","Brazil","Rondônia",2020-04-10,4,"NA"
"1630","Brazil","Rondônia",2020-04-11,1,"NA"
"1631","Brazil","Rondônia",2020-04-12,2,"NA"
"1632","Brazil","Rondônia",2020-04-13,7,"NA"
"1633","Brazil","Rondônia",2020-04-14,22,"NA"
"1634","Brazil","Rondônia",2020-04-15,5,"NA"
"1635","Brazil","Rondônia",2020-04-16,7,"NA"
"1636","Brazil","Rondônia",2020-04-17,16,"NA"
"1637","Brazil","Rondônia",2020-04-18,18,"NA"
"1638","Brazil","Rondônia",2020-04-19,18,"NA"
"1639","Brazil","Rondônia",2020-04-20,32,"NA"
"1640","Brazil","Rondônia",2020-04-21,39,"NA"
"1641","Brazil","Rondônia",2020-04-22,24,"NA"
"1642","Brazil","Rondônia",2020-04-23,27,"NA"
"1643","Brazil","Rondônia",2020-04-24,40,"NA"
"1644","Brazil","Rondônia",2020-04-25,38,"NA"
"1645","Brazil","Rondônia",2020-04-26,36,"NA"
"1646","Brazil","Rondônia",2020-04-27,29,"NA"
"1647","Brazil","Rondônia",2020-04-28,20,"NA"
"1648","Brazil","Rondônia",2020-04-29,20,"NA"
"1649","Brazil","Rondônia",2020-04-30,69,"NA"
"1650","Brazil","Rondônia",2020-05-01,83,"NA"
"1651","Brazil","Roraima",2020-02-26,0,"NA"
"1652","Brazil","Roraima",2020-02-27,0,"NA"
"1653","Brazil","Roraima",2020-02-28,0,"NA"
"1654","Brazil","Roraima",2020-02-29,0,"NA"
"1655","Brazil","Roraima",2020-03-01,0,"NA"
"1656","Brazil","Roraima",2020-03-02,0,"NA"
"1657","Brazil","Roraima",2020-03-03,0,"NA"
"1658","Brazil","Roraima",2020-03-04,0,"NA"
"1659","Brazil","Roraima",2020-03-05,0,"NA"
"1660","Brazil","Roraima",2020-03-06,0,"NA"
"1661","Brazil","Roraima",2020-03-07,0,"NA"
"1662","Brazil","Roraima",2020-03-08,0,"NA"
"1663","Brazil","Roraima",2020-03-09,0,"NA"
"1664","Brazil","Roraima",2020-03-10,0,"NA"
"1665","Brazil","Roraima",2020-03-11,0,"NA"
"1666","Brazil","Roraima",2020-03-12,0,"NA"
"1667","Brazil","Roraima",2020-03-13,0,"NA"
"1668","Brazil","Roraima",2020-03-14,0,"NA"
"1669","Brazil","Roraima",2020-03-15,0,"NA"
"1670","Brazil","Roraima",2020-03-16,0,"NA"
"1671","Brazil","Roraima",2020-03-17,0,"NA"
"1672","Brazil","Roraima",2020-03-18,0,"NA"
"1673","Brazil","Roraima",2020-03-19,0,"NA"
"1674","Brazil","Roraima",2020-03-20,0,"NA"
"1675","Brazil","Roraima",2020-03-21,0,"NA"
"1676","Brazil","Roraima",2020-03-22,2,"NA"
"1677","Brazil","Roraima",2020-03-23,0,"NA"
"1678","Brazil","Roraima",2020-03-24,0,"NA"
"1679","Brazil","Roraima",2020-03-25,6,"NA"
"1680","Brazil","Roraima",2020-03-26,0,"NA"
"1681","Brazil","Roraima",2020-03-27,2,"NA"
"1682","Brazil","Roraima",2020-03-28,2,"NA"
"1683","Brazil","Roraima",2020-03-29,4,"NA"
"1684","Brazil","Roraima",2020-03-30,0,"NA"
"1685","Brazil","Roraima",2020-03-31,0,"NA"
"1686","Brazil","Roraima",2020-04-01,6,"NA"
"1687","Brazil","Roraima",2020-04-02,4,"NA"
"1688","Brazil","Roraima",2020-04-03,4,"NA"
"1689","Brazil","Roraima",2020-04-04,7,"NA"
"1690","Brazil","Roraima",2020-04-05,5,"NA"
"1691","Brazil","Roraima",2020-04-06,0,"NA"
"1692","Brazil","Roraima",2020-04-07,0,"NA"
"1693","Brazil","Roraima",2020-04-08,7,"NA"
"1694","Brazil","Roraima",2020-04-09,3,"NA"
"1695","Brazil","Roraima",2020-04-10,11,"NA"
"1696","Brazil","Roraima",2020-04-11,12,"NA"
"1697","Brazil","Roraima",2020-04-12,4,"NA"
"1698","Brazil","Roraima",2020-04-13,4,"NA"
"1699","Brazil","Roraima",2020-04-14,30,"NA"
"1700","Brazil","Roraima",2020-04-15,1,"NA"
"1701","Brazil","Roraima",2020-04-16,28,"NA"
"1702","Brazil","Roraima",2020-04-17,22,"NA"
"1703","Brazil","Roraima",2020-04-18,37,"NA"
"1704","Brazil","Roraima",2020-04-19,21,"NA"
"1705","Brazil","Roraima",2020-04-20,22,"NA"
"1706","Brazil","Roraima",2020-04-21,3,"NA"
"1707","Brazil","Roraima",2020-04-22,33,"NA"
"1708","Brazil","Roraima",2020-04-23,17,"NA"
"1709","Brazil","Roraima",2020-04-24,7,"NA"
"1710","Brazil","Roraima",2020-04-25,41,"NA"
"1711","Brazil","Roraima",2020-04-26,56,"NA"
"1712","Brazil","Roraima",2020-04-27,6,"NA"
"1713","Brazil","Roraima",2020-04-28,18,"NA"
"1714","Brazil","Roraima",2020-04-29,27,"NA"
"1715","Brazil","Roraima",2020-04-30,67,"NA"
"1716","Brazil","Roraima",2020-05-01,83,"NA"
"1717","Brazil","Santa Catarina",2020-02-26,0,"NA"
"1718","Brazil","Santa Catarina",2020-02-27,0,"NA"
"1719","Brazil","Santa Catarina",2020-02-28,0,"NA"
"1720","Brazil","Santa Catarina",2020-02-29,0,"NA"
"1721","Brazil","Santa Catarina",2020-03-01,0,"NA"
"1722","Brazil","Santa Catarina",2020-03-02,0,"NA"
"1723","Brazil","Santa Catarina",2020-03-03,0,"NA"
"1724","Brazil","Santa Catarina",2020-03-04,0,"NA"
"1725","Brazil","Santa Catarina",2020-03-05,0,"NA"
"1726","Brazil","Santa Catarina",2020-03-06,0,"NA"
"1727","Brazil","Santa Catarina",2020-03-07,0,"NA"
"1728","Brazil","Santa Catarina",2020-03-08,0,"NA"
"1729","Brazil","Santa Catarina",2020-03-09,0,"NA"
"1730","Brazil","Santa Catarina",2020-03-10,0,"NA"
"1731","Brazil","Santa Catarina",2020-03-11,0,"NA"
"1732","Brazil","Santa Catarina",2020-03-12,0,"NA"
"1733","Brazil","Santa Catarina",2020-03-13,2,"NA"
"1734","Brazil","Santa Catarina",2020-03-14,2,"NA"
"1735","Brazil","Santa Catarina",2020-03-15,2,"NA"
"1736","Brazil","Santa Catarina",2020-03-16,1,"NA"
"1737","Brazil","Santa Catarina",2020-03-17,0,"NA"
"1738","Brazil","Santa Catarina",2020-03-18,3,"NA"
"1739","Brazil","Santa Catarina",2020-03-19,10,"NA"
"1740","Brazil","Santa Catarina",2020-03-20,1,"NA"
"1741","Brazil","Santa Catarina",2020-03-21,30,"NA"
"1742","Brazil","Santa Catarina",2020-03-22,6,"NA"
"1743","Brazil","Santa Catarina",2020-03-23,11,"NA"
"1744","Brazil","Santa Catarina",2020-03-24,39,"NA"
"1745","Brazil","Santa Catarina",2020-03-25,2,"NA"
"1746","Brazil","Santa Catarina",2020-03-26,13,"NA"
"1747","Brazil","Santa Catarina",2020-03-27,27,"NA"
"1748","Brazil","Santa Catarina",2020-03-28,35,"NA"
"1749","Brazil","Santa Catarina",2020-03-29,10,"NA"
"1750","Brazil","Santa Catarina",2020-03-30,3,"NA"
"1751","Brazil","Santa Catarina",2020-03-31,22,"NA"
"1752","Brazil","Santa Catarina",2020-04-01,16,"NA"
"1753","Brazil","Santa Catarina",2020-04-02,12,"NA"
"1754","Brazil","Santa Catarina",2020-04-03,34,"NA"
"1755","Brazil","Santa Catarina",2020-04-04,53,"NA"
"1756","Brazil","Santa Catarina",2020-04-05,23,"NA"
"1757","Brazil","Santa Catarina",2020-04-06,22,"NA"
"1758","Brazil","Santa Catarina",2020-04-07,38,"NA"
"1759","Brazil","Santa Catarina",2020-04-08,40,"NA"
"1760","Brazil","Santa Catarina",2020-04-09,44,"NA"
"1761","Brazil","Santa Catarina",2020-04-10,192,"NA"
"1762","Brazil","Santa Catarina",2020-04-11,39,"NA"
"1763","Brazil","Santa Catarina",2020-04-12,36,"NA"
"1764","Brazil","Santa Catarina",2020-04-13,9,"NA"
"1765","Brazil","Santa Catarina",2020-04-14,49,"NA"
"1766","Brazil","Santa Catarina",2020-04-15,27,"NA"
"1767","Brazil","Santa Catarina",2020-04-16,31,"NA"
"1768","Brazil","Santa Catarina",2020-04-17,42,"NA"
"1769","Brazil","Santa Catarina",2020-04-18,36,"NA"
"1770","Brazil","Santa Catarina",2020-04-19,13,"NA"
"1771","Brazil","Santa Catarina",2020-04-20,50,"NA"
"1772","Brazil","Santa Catarina",2020-04-21,38,"NA"
"1773","Brazil","Santa Catarina",2020-04-22,28,"NA"
"1774","Brazil","Santa Catarina",2020-04-23,24,"NA"
"1775","Brazil","Santa Catarina",2020-04-24,55,"NA"
"1776","Brazil","Santa Catarina",2020-04-25,39,"NA"
"1777","Brazil","Santa Catarina",2020-04-26,26,"NA"
"1778","Brazil","Santa Catarina",2020-04-27,102,"NA"
"1779","Brazil","Santa Catarina",2020-04-28,139,"NA"
"1780","Brazil","Santa Catarina",2020-04-29,519,"NA"
"1781","Brazil","Santa Catarina",2020-04-30,90,"NA"
"1782","Brazil","Santa Catarina",2020-05-01,19,"NA"
"1783","Brazil","São Paulo",2020-02-26,0,"NA"
"1784","Brazil","São Paulo",2020-02-27,0,"NA"
"1785","Brazil","São Paulo",2020-02-28,0,"NA"
"1786","Brazil","São Paulo",2020-02-29,1,"NA"
"1787","Brazil","São Paulo",2020-03-01,0,"NA"
"1788","Brazil","São Paulo",2020-03-02,0,"NA"
"1789","Brazil","São Paulo",2020-03-03,0,"NA"
"1790","Brazil","São Paulo",2020-03-04,1,"NA"
"1791","Brazil","São Paulo",2020-03-05,3,"NA"
"1792","Brazil","São Paulo",2020-03-06,4,"NA"
"1793","Brazil","São Paulo",2020-03-07,3,"NA"
"1794","Brazil","São Paulo",2020-03-08,3,"NA"
"1795","Brazil","São Paulo",2020-03-09,0,"NA"
"1796","Brazil","São Paulo",2020-03-10,3,"NA"
"1797","Brazil","São Paulo",2020-03-11,11,"NA"
"1798","Brazil","São Paulo",2020-03-12,12,"NA"
"1799","Brazil","São Paulo",2020-03-13,14,"NA"
"1800","Brazil","São Paulo",2020-03-14,9,"NA"
"1801","Brazil","São Paulo",2020-03-15,71,"NA"
"1802","Brazil","São Paulo",2020-03-16,16,"NA"
"1803","Brazil","São Paulo",2020-03-17,12,"NA"
"1804","Brazil","São Paulo",2020-03-18,76,"NA"
"1805","Brazil","São Paulo",2020-03-19,46,"NA"
"1806","Brazil","São Paulo",2020-03-20,110,"NA"
"1807","Brazil","São Paulo",2020-03-21,63,"NA"
"1808","Brazil","São Paulo",2020-03-22,172,"NA"
"1809","Brazil","São Paulo",2020-03-23,114,"NA"
"1810","Brazil","São Paulo",2020-03-24,65,"NA"
"1811","Brazil","São Paulo",2020-03-25,52,"NA"
"1812","Brazil","São Paulo",2020-03-26,190,"NA"
"1813","Brazil","São Paulo",2020-03-27,171,"NA"
"1814","Brazil","São Paulo",2020-03-28,183,"NA"
"1815","Brazil","São Paulo",2020-03-29,45,"NA"
"1816","Brazil","São Paulo",2020-03-30,66,"NA"
"1817","Brazil","São Paulo",2020-03-31,822,"NA"
"1818","Brazil","São Paulo",2020-04-01,642,"NA"
"1819","Brazil","São Paulo",2020-04-02,525,"NA"
"1820","Brazil","São Paulo",2020-04-03,542,"NA"
"1821","Brazil","São Paulo",2020-04-04,418,"NA"
"1822","Brazil","São Paulo",2020-04-05,154,"NA"
"1823","Brazil","São Paulo",2020-04-06,246,"NA"
"1824","Brazil","São Paulo",2020-04-07,816,"NA"
"1825","Brazil","São Paulo",2020-04-08,1026,"NA"
"1826","Brazil","São Paulo",2020-04-09,772,"NA"
"1827","Brazil","São Paulo",2020-04-10,736,"NA"
"1828","Brazil","São Paulo",2020-04-11,203,"NA"
"1829","Brazil","São Paulo",2020-04-12,336,"NA"
"1830","Brazil","São Paulo",2020-04-13,140,"NA"
"1831","Brazil","São Paulo",2020-04-14,476,"NA"
"1832","Brazil","São Paulo",2020-04-15,1672,"NA"
"1833","Brazil","São Paulo",2020-04-16,525,"NA"
"1834","Brazil","São Paulo",2020-04-17,1273,"NA"
"1835","Brazil","São Paulo",2020-04-18,1053,"NA"
"1836","Brazil","São Paulo",2020-04-19,373,"NA"
"1837","Brazil","São Paulo",2020-04-20,313,"NA"
"1838","Brazil","São Paulo",2020-04-21,805,"NA"
"1839","Brazil","São Paulo",2020-04-22,529,"NA"
"1840","Brazil","São Paulo",2020-04-23,826,"NA"
"1841","Brazil","São Paulo",2020-04-24,1086,"NA"
"1842","Brazil","São Paulo",2020-04-25,2178,"NA"
"1843","Brazil","São Paulo",2020-04-26,711,"NA"
"1844","Brazil","São Paulo",2020-04-27,981,"NA"
"1845","Brazil","São Paulo",2020-04-28,2345,"NA"
"1846","Brazil","São Paulo",2020-04-29,2117,"NA"
"1847","Brazil","São Paulo",2020-04-30,2540,"NA"
"1848","Brazil","São Paulo",2020-05-01,1676,"NA"
"1849","Brazil","Sergipe",2020-02-26,0,"NA"
"1850","Brazil","Sergipe",2020-02-27,0,"NA"
"1851","Brazil","Sergipe",2020-02-28,0,"NA"
"1852","Brazil","Sergipe",2020-02-29,0,"NA"
"1853","Brazil","Sergipe",2020-03-01,0,"NA"
"1854","Brazil","Sergipe",2020-03-02,0,"NA"
"1855","Brazil","Sergipe",2020-03-03,0,"NA"
"1856","Brazil","Sergipe",2020-03-04,0,"NA"
"1857","Brazil","Sergipe",2020-03-05,0,"NA"
"1858","Brazil","Sergipe",2020-03-06,0,"NA"
"1859","Brazil","Sergipe",2020-03-07,0,"NA"
"1860","Brazil","Sergipe",2020-03-08,0,"NA"
"1861","Brazil","Sergipe",2020-03-09,0,"NA"
"1862","Brazil","Sergipe",2020-03-10,0,"NA"
"1863","Brazil","Sergipe",2020-03-11,0,"NA"
"1864","Brazil","Sergipe",2020-03-12,0,"NA"
"1865","Brazil","Sergipe",2020-03-13,0,"NA"
"1866","Brazil","Sergipe",2020-03-14,0,"NA"
"1867","Brazil","Sergipe",2020-03-15,1,"NA"
"1868","Brazil","Sergipe",2020-03-16,0,"NA"
"1869","Brazil","Sergipe",2020-03-17,3,"NA"
"1870","Brazil","Sergipe",2020-03-18,1,"NA"
"1871","Brazil","Sergipe",2020-03-19,1,"NA"
"1872","Brazil","Sergipe",2020-03-20,0,"NA"
"1873","Brazil","Sergipe",2020-03-21,4,"NA"
"1874","Brazil","Sergipe",2020-03-22,0,"NA"
"1875","Brazil","Sergipe",2020-03-23,0,"NA"
"1876","Brazil","Sergipe",2020-03-24,5,"NA"
"1877","Brazil","Sergipe",2020-03-25,1,"NA"
"1878","Brazil","Sergipe",2020-03-26,0,"NA"
"1879","Brazil","Sergipe",2020-03-27,0,"NA"
"1880","Brazil","Sergipe",2020-03-28,0,"NA"
"1881","Brazil","Sergipe",2020-03-29,0,"NA"
"1882","Brazil","Sergipe",2020-03-30,0,"NA"
"1883","Brazil","Sergipe",2020-03-31,3,"NA"
"1884","Brazil","Sergipe",2020-04-01,1,"NA"
"1885","Brazil","Sergipe",2020-04-02,3,"NA"
"1886","Brazil","Sergipe",2020-04-03,2,"NA"
"1887","Brazil","Sergipe",2020-04-04,2,"NA"
"1888","Brazil","Sergipe",2020-04-05,5,"NA"
"1889","Brazil","Sergipe",2020-04-06,0,"NA"
"1890","Brazil","Sergipe",2020-04-07,4,"NA"
"1891","Brazil","Sergipe",2020-04-08,0,"NA"
"1892","Brazil","Sergipe",2020-04-09,3,"NA"
"1893","Brazil","Sergipe",2020-04-10,3,"NA"
"1894","Brazil","Sergipe",2020-04-11,0,"NA"
"1895","Brazil","Sergipe",2020-04-12,2,"NA"
"1896","Brazil","Sergipe",2020-04-13,0,"NA"
"1897","Brazil","Sergipe",2020-04-14,1,"NA"
"1898","Brazil","Sergipe",2020-04-15,1,"NA"
"1899","Brazil","Sergipe",2020-04-16,2,"NA"
"1900","Brazil","Sergipe",2020-04-17,5,"NA"
"1901","Brazil","Sergipe",2020-04-18,18,"NA"
"1902","Brazil","Sergipe",2020-04-19,12,"NA"
"1903","Brazil","Sergipe",2020-04-20,3,"NA"
"1904","Brazil","Sergipe",2020-04-21,6,"NA"
"1905","Brazil","Sergipe",2020-04-22,25,"NA"
"1906","Brazil","Sergipe",2020-04-23,7,"NA"
"1907","Brazil","Sergipe",2020-04-24,20,"NA"
"1908","Brazil","Sergipe",2020-04-25,9,"NA"
"1909","Brazil","Sergipe",2020-04-26,6,"NA"
"1910","Brazil","Sergipe",2020-04-27,38,"NA"
"1911","Brazil","Sergipe",2020-04-28,83,"NA"
