,state,date,region_name,dailycases,note,CODE_2
345,Australia,2020-04-28,New South Wales,5,,AUS.5_1
346,Australia,2020-04-29,New South Wales,7,,AUS.5_1
347,Australia,2020-04-30,New South Wales,0,,AUS.5_1
348,Australia,2020-05-01,New South Wales,9,,AUS.5_1
349,Australia,2020-05-02,New South Wales,6,,AUS.5_1
350,Australia,2020-05-03,New South Wales,4,,AUS.5_1
351,Australia,2020-05-04,New South Wales,-2,,AUS.5_1
352,Australia,2020-05-05,New South Wales,2,,AUS.5_1
353,Australia,2020-05-06,New South Wales,7,,AUS.5_1
354,Australia,2020-05-07,New South Wales,2,,AUS.5_1
355,Australia,2020-05-08,New South Wales,3,,AUS.5_1
356,Australia,2020-05-09,New South Wales,4,,AUS.5_1
357,Australia,2020-05-10,New South Wales,2,,AUS.5_1
358,Australia,2020-05-11,New South Wales,0,,AUS.5_1
359,Australia,2020-05-12,New South Wales,0,,AUS.5_1
360,Australia,2020-05-13,New South Wales,6,,AUS.5_1
361,Australia,2020-05-14,New South Wales,4,,AUS.5_1
362,Australia,2020-05-15,New South Wales,8,,AUS.5_1
363,Australia,2020-05-16,New South Wales,3,,AUS.5_1
364,Australia,2020-05-17,New South Wales,1,,AUS.5_1
365,Australia,2020-05-18,New South Wales,1,,AUS.5_1
366,Australia,2020-05-19,New South Wales,2,,AUS.5_1
367,Australia,2020-05-20,New South Wales,3,,AUS.5_1
368,Australia,2020-05-21,New South Wales,1,,AUS.5_1
369,Australia,2020-05-22,New South Wales,2,,AUS.5_1
370,Australia,2020-05-23,New South Wales,2,,AUS.5_1
371,Australia,2020-05-24,New South Wales,1,,AUS.5_1
372,Australia,2020-05-25,New South Wales,3,,AUS.5_1
373,Australia,2020-05-26,New South Wales,2,,AUS.5_1
374,Australia,2020-05-27,New South Wales,-3,,AUS.5_1
375,Australia,2020-05-28,New South Wales,1,,AUS.5_1
376,Australia,2020-05-29,New South Wales,2,,AUS.5_1
377,Australia,2020-05-30,New South Wales,0,,AUS.5_1
378,Australia,2020-05-31,New South Wales,3,,AUS.5_1
379,Australia,2020-06-01,New South Wales,3,,AUS.5_1
380,Australia,2020-06-02,New South Wales,6,,AUS.5_1
381,Australia,2020-06-03,New South Wales,0,,AUS.5_1
382,Australia,2020-06-04,New South Wales,2,,AUS.5_1
383,Australia,2020-06-05,New South Wales,4,,AUS.5_1
384,Australia,2020-06-06,New South Wales,0,,AUS.5_1
385,Australia,2020-06-07,New South Wales,-1,,AUS.5_1
386,Australia,2020-06-08,New South Wales,3,,AUS.5_1
387,Australia,2020-06-09,New South Wales,2,,AUS.5_1
388,Australia,2020-06-10,New South Wales,3,,AUS.5_1
389,Australia,2020-06-11,New South Wales,0,,AUS.5_1
390,Australia,2020-06-12,New South Wales,-1,,AUS.5_1
391,Australia,2020-06-13,New South Wales,3,,AUS.5_1
392,Australia,2020-06-14,New South Wales,9,,AUS.5_1
393,Australia,2020-06-15,New South Wales,3,,AUS.5_1
394,Australia,2020-06-16,New South Wales,3,,AUS.5_1
395,Australia,2020-06-17,New South Wales,1,,AUS.5_1
396,Australia,2020-06-18,New South Wales,2,,AUS.5_1
397,Australia,2020-06-19,New South Wales,6,,AUS.5_1
398,Australia,2020-06-20,New South Wales,1,,AUS.5_1
399,Australia,2020-06-21,New South Wales,5,,AUS.5_1
400,Australia,2020-06-22,New South Wales,2,,AUS.5_1
401,Australia,2020-06-23,New South Wales,-1,,AUS.5_1
402,Australia,2020-06-24,New South Wales,9,,AUS.5_1
403,Australia,2020-06-25,New South Wales,3,,AUS.5_1
404,Australia,2020-06-26,New South Wales,6,,AUS.5_1
405,Australia,2020-06-27,New South Wales,6,,AUS.5_1
406,Australia,2020-06-28,New South Wales,3,,AUS.5_1
407,Australia,2020-06-29,New South Wales,7,,AUS.5_1
