,state,date,region_name,dailycases,note,CODE_2
324,India,2020-04-21,Haryana,4.0,,IND.12_1
325,India,2020-04-22,Haryana,9.0,,IND.12_1
326,India,2020-04-23,Haryana,6.0,,IND.12_1
327,India,2020-04-24,Haryana,5.0,,IND.12_1
328,India,2020-04-25,Haryana,12.0,,IND.12_1
329,India,2020-04-26,Haryana,9.0,,IND.12_1
330,India,2020-03-20,Himachal Pradesh,2.0,,IND.13_1
331,India,2020-03-23,Himachal Pradesh,1.0,,IND.13_1
332,India,2020-04-02,Himachal Pradesh,3.0,,IND.13_1
333,India,2020-04-04,Himachal Pradesh,7.0,,IND.13_1
334,India,2020-04-05,Himachal Pradesh,1.0,,IND.13_1
335,India,2020-04-06,Himachal Pradesh,4.0,,IND.13_1
336,India,2020-04-07,Himachal Pradesh,9.0,,IND.13_1
337,India,2020-04-09,Himachal Pradesh,1.0,,IND.13_1
338,India,2020-04-11,Himachal Pradesh,4.0,,IND.13_1
339,India,2020-04-14,Himachal Pradesh,1.0,,IND.13_1
340,India,2020-04-15,Himachal Pradesh,2.0,,IND.13_1
341,India,2020-04-17,Himachal Pradesh,3.0,,IND.13_1
342,India,2020-04-18,Himachal Pradesh,1.0,,IND.13_1
343,India,2020-04-23,Himachal Pradesh,1.0,,IND.13_1
344,India,2020-03-09,Jammu and Kashmir,1.0,,IND.14_1
345,India,2020-03-13,Jammu and Kashmir,1.0,,IND.14_1
346,India,2020-03-16,Jammu and Kashmir,1.0,,IND.14_1
347,India,2020-03-18,Jammu and Kashmir,1.0,,IND.14_1
348,India,2020-03-24,Jammu and Kashmir,2.0,,IND.14_1
349,India,2020-03-25,Jammu and Kashmir,5.0,,IND.14_1
350,India,2020-03-26,Jammu and Kashmir,3.0,,IND.14_1
351,India,2020-03-27,Jammu and Kashmir,6.0,,IND.14_1
352,India,2020-03-28,Jammu and Kashmir,13.0,,IND.14_1
353,India,2020-03-29,Jammu and Kashmir,5.0,,IND.14_1
354,India,2020-03-30,Jammu and Kashmir,11.0,,IND.14_1
355,India,2020-03-31,Jammu and Kashmir,6.0,,IND.14_1
356,India,2020-04-01,Jammu and Kashmir,7.0,,IND.14_1
