,state,date,region_name,dailycases,note,CODE_2
400,South Africa,2020-04-05,Eastern Cape,6,,ZAF.1_1
401,South Africa,2020-04-06,Eastern Cape,1,,ZAF.1_1
402,South Africa,2020-04-08,Eastern Cape,13,,ZAF.1_1
403,South Africa,2020-04-09,Eastern Cape,16,,ZAF.1_1
404,South Africa,2020-04-10,Eastern Cape,7,,ZAF.1_1
405,South Africa,2020-04-11,Eastern Cape,1,,ZAF.1_1
406,South Africa,2020-04-12,Eastern Cape,19,,ZAF.1_1
407,South Africa,2020-04-13,Eastern Cape,16,,ZAF.1_1
408,South Africa,2020-04-14,Eastern Cape,70,,ZAF.1_1
409,South Africa,2020-04-15,Eastern Cape,25,,ZAF.1_1
410,South Africa,2020-04-16,Eastern Cape,21,,ZAF.1_1
411,South Africa,2020-04-17,Eastern Cape,26,,ZAF.1_1
412,South Africa,2020-04-18,Eastern Cape,24,,ZAF.1_1
413,South Africa,2020-04-19,Eastern Cape,23,,ZAF.1_1
414,South Africa,2020-04-20,Eastern Cape,17,,ZAF.1_1
415,South Africa,2020-04-21,Eastern Cape,35,,ZAF.1_1
416,South Africa,2020-04-22,Eastern Cape,32,,ZAF.1_1
417,South Africa,2020-04-23,Eastern Cape,40,,ZAF.1_1
418,South Africa,2020-04-24,Eastern Cape,63,,ZAF.1_1
419,South Africa,2020-04-25,Eastern Cape,8,,ZAF.1_1
420,South Africa,2020-04-26,Eastern Cape,47,,ZAF.1_1
421,South Africa,2020-04-27,Eastern Cape,53,,ZAF.1_1
422,South Africa,2020-04-28,Eastern Cape,28,,ZAF.1_1
423,South Africa,2020-04-29,Eastern Cape,14,,ZAF.1_1
424,South Africa,2020-04-30,Eastern Cape,17,,ZAF.1_1
425,South Africa,2020-05-01,Eastern Cape,44,,ZAF.1_1
426,South Africa,2020-05-02,Eastern Cape,41,,ZAF.1_1
427,South Africa,2020-05-03,Eastern Cape,42,,ZAF.1_1
428,South Africa,2020-05-04,Eastern Cape,40,,ZAF.1_1
429,South Africa,2020-05-05,Eastern Cape,24,,ZAF.1_1
430,South Africa,2020-05-06,Eastern Cape,11,,ZAF.1_1
431,South Africa,2020-05-07,Eastern Cape,80,,ZAF.1_1
432,South Africa,2020-05-08,Eastern Cape,60,,ZAF.1_1
433,South Africa,2020-05-09,Eastern Cape,89,,ZAF.1_1
