OBJECTID,ORIGID,CountyName,PopulationCensus16,TimeStamp,IGEasting,IGNorthing,Lat,Long,UGI,ConfirmedCovidCases,PopulationProportionCovidCases,ConfirmedCovidDeaths,ConfirmedCovidRecovered,Shape__Area,Shape__Length
64710,22,Tipperary,159553,1587081600000,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,292,183.01128778525,,,11551196729.2788,781276.579658177
64711,23,Waterford,116176,1587081600000,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,112,96.4054537942432,,,4848379554.98291,643184.903993029
64712,24,Westmeath,88770,1587081600000,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,358,403.289399571927,,,5208705730.30273,422669.332716032
64713,25,Wexford,149722,1587081600000,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,98,65.4546426042933,,,6332221063.42285,589324.476745023
64714,26,Wicklow,142425,1587081600000,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,437,306.828155169387,,,5580728578.64697,427539.198566779
64715,1,Carlow,56932,1587168000000,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,78,137.005550481276,,,2432351721.08691,319348.572538664
64716,2,Cavan,76176,1587168000000,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,401,526.412518378492,,,5575009910.82324,515954.496459225
64717,3,Clare,118817,1587168000000,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,160,134.660865027732,,,8722541705.68115,1013948.95023179
64718,4,Cork,542868,1587168000000,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,1047,192.864563761356,,,19529490885.5488,2129949.40863365
64719,5,Donegal,159192,1587168000000,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,383,240.58997939595,,,14624041936.8887,2145085.77438756
64720,6,Dublin,1347359,1587168000000,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,7666,568.964915809372,,,2612632654.59473,449433.53182733
64721,7,Galway,258058,1587168000000,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,294,113.927876678886,,,17079158586.2568,1972288.28611619
64722,8,Kerry,147707,1587168000000,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,268,181.440283805101,,,12483603408.0742,1753779.81860439
64723,9,Kildare,222504,1587168000000,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,817,367.184410167907,,,4726063621.61621,422182.036778848
64724,10,Kilkenny,99232,1587168000000,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,206,207.59432441148,,,5585391835.08203,453397.572162214
64725,11,Laois,84697,1587168000000,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,170,200.715491693921,,,4731211499.44824,398512.462211564
64726,12,Leitrim,32044,1587168000000,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,49,152.914742229435,,,4618679672.90234,453253.685043117
64727,13,Limerick,194899,1587168000000,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,401,205.747592342701,,,7206726911.85791,673892.690484703
64728,14,Longford,40873,1587168000000,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,91,222.6408631615,,,3097977868.80127,315245.172822004
64729,15,Louth,128884,1587168000000,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,437,339.064585208404,,,2386326963.30518,352203.517153586
64730,16,Mayo,130507,1587168000000,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,332,254.392484694308,,,16036984139.0337,2101964.07657906
64731,17,Meath,195044,1587168000000,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,513,263.017575521421,,,6658570745.56543,554844.750540487
64732,18,Monaghan,61386,1587168000000,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,187,304.629720131626,,,3768943156.93945,392803.047266063
64733,19,Offaly,77961,1587168000000,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,190,243.711599389438,,,5558826350.06201,561440.378583655
64734,20,Roscommon,64544,1587168000000,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,91,140.989092711948,,,7278743875.74121,622494.154575241
64735,21,Sligo,65535,1587168000000,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,78,119.020370794232,,,5348370378.15381,682286.870285499
64736,22,Tipperary,159553,1587168000000,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,300,188.025295669777,,,11551196729.2788,781276.579658177
64737,23,Waterford,116176,1587168000000,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,113,97.266216774549,,,4848379554.98291,643184.903993029
64738,24,Westmeath,88770,1587168000000,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,369,415.680973301791,,,5208705730.30273,422669.332716032
64739,25,Wexford,149722,1587168000000,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,100,66.790451637034,,,6332221063.42285,589324.476745023
64740,26,Wicklow,142425,1587168000000,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,444,311.743022643497,,,5580728578.64697,427539.198566779
64741,1,Carlow,56932,1587254400000,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,79,138.762031897703,,,2432351721.08691,319348.572538664
64742,2,Cavan,76176,1587254400000,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,403,529.038017223272,,,5575009910.82324,515954.496459225
64743,3,Clare,118817,1587254400000,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,164,138.027386653425,,,8722541705.68115,1013948.95023179
64744,4,Cork,542868,1587254400000,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,1053,193.96980481443,,,19529490885.5488,2129949.40863365
64745,5,Donegal,159192,1587254400000,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,392,246.243529825619,,,14624041936.8887,2145085.77438756
64746,6,Dublin,1347359,1587254400000,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,7781,577.500131739202,,,2612632654.59473,449433.53182733
64747,7,Galway,258058,1587254400000,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,294,113.927876678886,,,17079158586.2568,1972288.28611619
64748,8,Kerry,147707,1587254400000,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,268,181.440283805101,,,12483603408.0742,1753779.81860439
64749,9,Kildare,222504,1587254400000,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,822,369.43156078093,,,4726063621.61621,422182.036778848
64750,10,Kilkenny,99232,1587254400000,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,210,211.625282167043,,,5585391835.08203,453397.572162214
64751,11,Laois,84697,1587254400000,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,177,208.980247234259,,,4731211499.44824,398512.462211564
64752,12,Leitrim,32044,1587254400000,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,54,168.518287354887,,,4618679672.90234,453253.685043117
64753,13,Limerick,194899,1587254400000,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,409,209.852282464251,,,7206726911.85791,673892.690484703
64754,14,Longford,40873,1587254400000,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,94,229.980671837154,,,3097977868.80127,315245.172822004
64755,15,Louth,128884,1587254400000,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,469,363.893113187052,,,2386326963.30518,352203.517153586
64756,16,Mayo,130507,1587254400000,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,335,256.691211965642,,,16036984139.0337,2101964.07657906
64757,17,Meath,195044,1587254400000,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,522,267.631918951621,,,6658570745.56543,554844.750540487
64758,18,Monaghan,61386,1587254400000,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,199,324.178151370019,,,3768943156.93945,392803.047266063
64759,19,Offaly,77961,1587254400000,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,195,250.125062531266,,,5558826350.06201,561440.378583655
64760,20,Roscommon,64544,1587254400000,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,91,140.989092711948,,,7278743875.74121,622494.154575241
64761,21,Sligo,65535,1587254400000,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,93,141.908903639277,,,5348370378.15381,682286.870285499
64762,22,Tipperary,159553,1587254400000,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,306,191.785801583173,,,11551196729.2788,781276.579658177
64763,23,Waterford,116176,1587254400000,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,117,100.709268695772,,,4848379554.98291,643184.903993029
64764,24,Westmeath,88770,1587254400000,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,377,424.69302692351,,,5208705730.30273,422669.332716032
64765,25,Wexford,149722,1587254400000,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,114,76.1411148662187,,,6332221063.42285,589324.476745023
64766,26,Wicklow,142425,1587254400000,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,446,313.147270493242,,,5580728578.64697,427539.198566779
64767,1,Carlow,56932,1587340800000,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,80,140.518513314129,,,2432351721.08691,319348.572538664
64768,2,Cavan,76176,1587340800000,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,430,564.482251627809,,,5575009910.82324,515954.496459225
64769,3,Clare,118817,1587340800000,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,165,138.869017059848,,,8722541705.68115,1013948.95023179
64770,4,Cork,542868,1587340800000,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,1077,198.390769026725,,,19529490885.5488,2129949.40863365
64771,5,Donegal,159192,1587340800000,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,416,261.319664304739,,,14624041936.8887,2145085.77438756
64772,6,Dublin,1347359,1587340800000,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,7905,586.703321089628,,,2612632654.59473,449433.53182733
64773,7,Galway,258058,1587340800000,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,309,119.740523448217,,,17079158586.2568,1972288.28611619
64774,8,Kerry,147707,1587340800000,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,268,181.440283805101,,,12483603408.0742,1753779.81860439
64775,9,Kildare,222504,1587340800000,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,851,382.465034336461,,,4726063621.61621,422182.036778848
64776,10,Kilkenny,99232,1587340800000,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,216,217.671718800387,,,5585391835.08203,453397.572162214
64777,11,Laois,84697,1587340800000,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,185,218.425682137502,,,4731211499.44824,398512.462211564
64778,12,Leitrim,32044,1587340800000,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,55,171.638996379978,,,4618679672.90234,453253.685043117
64779,13,Limerick,194899,1587340800000,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,415,212.930800055413,,,7206726911.85791,673892.690484703
64780,14,Longford,40873,1587340800000,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,101,247.106892080346,,,3097977868.80127,315245.172822004
64781,15,Louth,128884,1587340800000,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,489,379.410943173707,,,2386326963.30518,352203.517153586
64782,16,Mayo,130507,1587340800000,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,339,259.756181660754,,,16036984139.0337,2101964.07657906
64783,17,Meath,195044,1587340800000,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,539,276.347900986444,,,6658570745.56543,554844.750540487
64784,18,Monaghan,61386,1587340800000,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,220,358.387906037207,,,3768943156.93945,392803.047266063
64785,19,Offaly,77961,1587340800000,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,198,253.973140416362,,,5558826350.06201,561440.378583655
64786,20,Roscommon,64544,1587340800000,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,91,140.989092711948,,,7278743875.74121,622494.154575241
64787,21,Sligo,65535,1587340800000,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,97,148.012512397955,,,5348370378.15381,682286.870285499
64788,22,Tipperary,159553,1587340800000,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,320,200.560315381096,,,11551196729.2788,781276.579658177
64789,23,Waterford,116176,1587340800000,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,119,102.430794656383,,,4848379554.98291,643184.903993029
64790,24,Westmeath,88770,1587340800000,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,386,434.831587247944,,,5208705730.30273,422669.332716032
64791,25,Wexford,149722,1587340800000,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,137,91.5029187427365,,,6332221063.42285,589324.476745023
64792,26,Wicklow,142425,1587340800000,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,463,325.083377216079,,,5580728578.64697,427539.198566779
64793,1,Carlow,56932,1587427200000,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,84,147.544438979836,,,2432351721.08691,319348.572538664
64794,2,Cavan,76176,1587427200000,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,466,611.741230833858,,,5575009910.82324,515954.496459225
64795,3,Clare,118817,1587427200000,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,187,157.384886001161,,,8722541705.68115,1013948.95023179
64796,4,Cork,542868,1587427200000,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,1087,200.232837448514,,,19529490885.5488,2129949.40863365
64797,5,Donegal,159192,1587427200000,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,431,270.742248354189,,,14624041936.8887,2145085.77438756
64798,6,Dublin,1347359,1587427200000,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,8216,609.785513734647,,,2612632654.59473,449433.53182733
64799,7,Galway,258058,1587427200000,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,315,122.065582155949,,,17079158586.2568,1972288.28611619
64800,8,Kerry,147707,1587427200000,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,271,183.471331758143,,,12483603408.0742,1753779.81860439
64801,9,Kildare,222504,1587427200000,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,875,393.25135727897,,,4726063621.61621,422182.036778848
64802,10,Kilkenny,99232,1587427200000,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,222,223.718155433731,,,5585391835.08203,453397.572162214
64803,11,Laois,84697,1587427200000,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,192,226.69043767784,,,4731211499.44824,398512.462211564
64804,12,Leitrim,32044,1587427200000,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,56,174.759705405068,,,4618679672.90234,453253.685043117
64805,13,Limerick,194899,1587427200000,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,420,215.496231381382,,,7206726911.85791,673892.690484703
64806,14,Longford,40873,1587427200000,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,102,249.553494972231,,,3097977868.80127,315245.172822004
64807,15,Louth,128884,1587427200000,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,506,392.601098662363,,,2386326963.30518,352203.517153586
64808,16,Mayo,130507,1587427200000,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,365,279.678484678983,,,16036984139.0337,2101964.07657906
64809,17,Meath,195044,1587427200000,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,550,281.9876540678,,,6658570745.56543,554844.750540487
64810,18,Monaghan,61386,1587427200000,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,249,405.629948196657,,,3768943156.93945,392803.047266063
64811,19,Offaly,77961,1587427200000,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,205,262.95198881492,,,5558826350.06201,561440.378583655
64812,20,Roscommon,64544,1587427200000,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,92,142.538423401091,,,7278743875.74121,622494.154575241
64813,21,Sligo,65535,1587427200000,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,98,149.538414587625,,,5348370378.15381,682286.870285499
64814,22,Tipperary,159553,1587427200000,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,327,204.947572280057,,,11551196729.2788,781276.579658177
64815,23,Waterford,116176,1587427200000,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,122,105.013083597301,,,4848379554.98291,643184.903993029
64816,24,Westmeath,88770,1587427200000,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,395,444.970147572378,,,5208705730.30273,422669.332716032
64817,25,Wexford,149722,1587427200000,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,137,91.5029187427365,,,6332221063.42285,589324.476745023
64818,26,Wicklow,142425,1587427200000,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,469,329.296120765315,,,5580728578.64697,427539.198566779
64819,1,Carlow,56932,1587513600000,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,86,151.057401812689,,,2432351721.08691,319348.572538664
64820,2,Cavan,76176,1587513600000,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,506,664.251207729469,,,5575009910.82324,515954.496459225
64821,3,Clare,118817,1587513600000,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,206,173.375863723205,,,8722541705.68115,1013948.95023179
64822,4,Cork,542868,1587513600000,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,1096,201.890699028125,,,19529490885.5488,2129949.40863365
64823,5,Donegal,159192,1587513600000,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,440,276.395798783858,,,14624041936.8887,2145085.77438756
64824,6,Dublin,1347359,1587513600000,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,8729,647.859998708585,,,2612632654.59473,449433.53182733
64825,7,Galway,258058,1587513600000,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,331,128.265738709902,,,17079158586.2568,1972288.28611619
64826,8,Kerry,147707,1587513600000,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,271,183.471331758143,,,12483603408.0742,1753779.81860439
64827,9,Kildare,222504,1587513600000,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,954,428.756336964729,,,4726063621.61621,422182.036778848
64828,10,Kilkenny,99232,1587513600000,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,227,228.756852628184,,,5585391835.08203,453397.572162214
64829,11,Laois,84697,1587513600000,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,202,238.497231306894,,,4731211499.44824,398512.462211564
64830,12,Leitrim,32044,1587513600000,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,62,193.483959555611,,,4618679672.90234,453253.685043117
64831,13,Limerick,194899,1587513600000,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,439,225.244870420064,,,7206726911.85791,673892.690484703
64832,14,Longford,40873,1587513600000,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,102,249.553494972231,,,3097977868.80127,315245.172822004
64833,15,Louth,128884,1587513600000,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,536,415.877843642345,,,2386326963.30518,352203.517153586
64834,16,Mayo,130507,1587513600000,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,391,299.600787697212,,,16036984139.0337,2101964.07657906
64835,17,Meath,195044,1587513600000,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,568,291.216340928201,,,6658570745.56543,554844.750540487
64836,18,Monaghan,61386,1587513600000,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,318,518.033427817418,,,3768943156.93945,392803.047266063
64837,19,Offaly,77961,1587513600000,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,217,278.344300355306,,,5558826350.06201,561440.378583655
64838,20,Roscommon,64544,1587513600000,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,111,171.975706494794,,,7278743875.74121,622494.154575241
64839,21,Sligo,65535,1587513600000,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,105,160.219729915312,,,5348370378.15381,682286.870285499
64840,22,Tipperary,159553,1587513600000,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,343,214.975588049112,,,11551196729.2788,781276.579658177
64841,23,Waterford,116176,1587513600000,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,122,105.013083597301,,,4848379554.98291,643184.903993029
64842,24,Westmeath,88770,1587513600000,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,409,460.741241410386,,,5208705730.30273,422669.332716032
64843,25,Wexford,149722,1587513600000,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,143,95.5103458409586,,,6332221063.42285,589324.476745023
64844,26,Wicklow,142425,1587513600000,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,506,355.274705985606,,,5580728578.64697,427539.198566779
64845,1,Carlow,56932,1587600000000,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,88,154.570364645542,,,2432351721.08691,319348.572538664
64846,2,Cavan,76176,1587600000000,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,536,703.633690401176,,,5575009910.82324,515954.496459225
64847,3,Clare,118817,1587600000000,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,207,174.217494129628,,,8722541705.68115,1013948.95023179
64848,4,Cork,542868,1587600000000,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,1103,203.180146923377,,,19529490885.5488,2129949.40863365
