CODE_2,iso_alpha_3,RG_cumsum_10,date,RG_LON,RG_LAT,RG_pop_tot,RG_pop_tot_adj,RG_pop_65up,RG_pop_45_64,RG_pop_tot_perc_male,WB_gdp_pcap,WB_prevalence_diabetes,ST_tests,ST_stringency_index,RG_temp_med_30,RG_temp_min_30,RG_temp_max_30,RG_rh_med_30,RG_rh_max_30,RG_rh_min_30,RG_ah_med_30,RG_ah_min_30,RG_ah_max_30,RG_pm10,RG_pm25,RG_no2
BG31,BGR,33,4/8/20,23.87063571,43.461455,698937,692325,0.211536898,0.301633956,0.494207645,9737.601351,6,6693,71.3,11.88902857,3.1116109,27.23701676,72.2080629,28.88999935,100,4.873870859,2.539999943,7.059999842,19.96704683,14.20690081,9.93206099
BG32,BGR,24,4/21/20,25.56899565,43.43839,730659,723373,0.191444967,0.29935171,0.489221571,9737.601351,6,6693,73.15,14.37594645,4.517381969,27.55117981,55.2361278,21.09999953,99.57999777,4.32322571,2.409999946,7.069999842,17.49318483,12.42070246,8.273278389
BG33,BGR,40,4/10/20,27.52155556,43.417635,921820,913077,0.160136726,0.279901795,0.492098197,9737.601351,6,6693,71.3,12.65993529,3.593713646,24.64408578,68.56903073,28.35999937,100,4.89967731,2.459999945,6.909999846,17.48383901,12.34283987,8.249814454
BG34,BGR,51,4/10/20,26.31183765,42.47325,1009630,1000236,0.16911233,0.287945791,0.49129648,9737.601351,6,6693,71.3,13.15259264,4.220591991,25.57499288,66.53161142,24.90999944,97.27999783,4.856451504,2.329999948,7.14999984,18.97917922,13.44974795,9.454285311
BG41,BGR,387,4/8/20,23.15283575,42.258395,2168932,2148734,0.157884291,0.273903058,0.484395101,9737.601351,6,6693,71.3,9.008601269,-2.318921827,24.86993571,75.80386927,25.08999944,100,4.239032163,2.069999954,6.209999861,18.31177015,13.02304594,11.16666793
BG42,BGR,78,4/10/20,25.15385469,42.01325,1369499,1356857,0.172424545,0.290718714,0.489934516,9737.601351,6,6693,71.3,12.91203164,2.619373863,26.56236247,71.94225646,26.41999941,100,5.110322466,2.789999938,7.869999824,17.87429618,12.712244,9.075654545
BIH.2_1,BIH,250,4/2/20,17.55340594,43.92415619,2126123,2382350,0.122707962,0.284079606,0.491524372,6073.265203,9,250,89.81,9.898270677,0.278352423,24.45732525,68.67419201,15.21999966,99.33999778,4.157419262,1.829999959,6.599999852,15.88616231,11.35946878,5.173053645
BLR.5_1,BLR,94,3/29/20,27.82158807,53.71220779,3421264,3496977,0.120768978,0.275008559,0.466382013,6663.295293,5,6663,8.33,8.513935737,0.080009852,19.13537423,72.11612742,19.57999956,99.94999777,4.141935391,1.449999968,7.119999841,14.02532127,9.879035754,9.435930382
BOL.1_1,BOL,19,5/20/20,-64.2619962,-19.9151144,625522,609109,0.065647431,0.146340469,0.492775981,3552.068762,6.8,18566,96.3,18.45718741,7.648878181,30.14121528,60.84119864,11.15999975,98.89999779,6.539599854,1.959999956,9.669999784,5.439311431,3.897158525,0.445065171
BOL.2_1,BOL,48,4/9/20,-65.60229137,-17.2303896,2037686,1984218,0.056814417,0.146884594,0.493472668,3552.068762,6.8,1997,96.3,19.00250759,12.29762267,26.30610966,66.94483721,30.49999932,92.17999794,6.935161135,4.689999895,8.839999802,9.10273053,6.524145625,1.53909669
BOL.3_1,BOL,231,5/7/20,-64.65334009,-13.42448473,541631,527422,0.039926812,0.126922678,0.517121738,3552.068762,6.8,10099,96.3,27.2304318,20.39202643,34.10517119,86.96032064,49.67999889,99.83999777,15.34193514,9.649999784,18.57999958,26.52552962,19.31700081,0.171743249
BOL.4_1,BOL,65,4/11/20,-68.38892797,-14.94456625,3099160,3017767,0.062928075,0.163433113,0.494403752,3552.068762,6.8,2356,96.3,14.17377433,7.80813134,21.42282869,73.2877403,15.57999965,99.88999777,5.613870842,1.76999996,7.019999843,7.787471038,5.547982732,1.257485547
BOL.5_1,BOL,65,4/24/20,-67.83389323,-18.59736443,600997,585227,0.060974656,0.155631919,0.495816108,3552.068762,6.8,5297,96.3,14.24317322,6.945268769,22.95310678,56.77935357,2.079999954,98.88999779,4.379999902,0.229999995,6.899999846,4.71379342,3.345578865,0.395528629
BOL.6_1,BOL,12,4/24/20,-67.35710716,-11.08182526,197215,192104,0.024051737,0.109531386,0.540399322,3552.068762,6.8,5297,96.3,27.13119047,20.22843,34.35563297,84.94677229,36.48999918,99.98999777,14.48806419,7.939999823,17.44999961,20.02943369,14.62119271,0.185528322
BOL.7_1,BOL,19,4/21/20,-66.98070289,-20.3515892,942731,917982,0.068491575,0.152966101,0.497089802,3552.068762,6.8,4420,96.3,15.21354335,6.153346241,23.82465589,67.51161139,8.04999982,99.66999777,5.57709665,1.019999977,8.589999808,4.408954162,3.10543093,0.382860432
BOL.8_1,BOL,88,4/4/20,-61.567656,-16.96792603,3244668,3159538,0.03819504,0.132448184,0.506671976,3552.068762,6.8,1136,96.3,29.71809692,20.72356255,39.9179115,74.68935317,32.97999926,99.99999776,14.05903194,9.359999791,17.53999961,16.22075911,11.74457682,0.770183223
BOL.9_1,BOL,19,5/25/20,-63.96483781,-21.87283611,570739,555772,0.05523216,0.150582437,0.499115217,3552.068762,6.8,22773,93.52,15.64932257,7.831295436,27.81901467,87.12649805,38.19999915,100,8.48899981,5.499999877,11.42999974,6.885429253,4.910473948,0.498866534
BRA.1_1,BRA,46,4/4/20,-70.69109385,-9.133259296,935744,930228,0.039670794,0.128675174,0.501596125,8717.186278,10.4,NA,74.54,28.23489425,23.78122321,35.49936021,89.41870768,58.73999869,98.75999779,15.84709642,13.5599997,18.21999959,25.7635754,18.78969726,0.509287299
BRA.10_1,BRA,273,4/9/20,-45.27924286,-5.654644489,7742648,7697394,0.054523012,0.145456723,0.496396805,8717.186278,10.4,NA,74.54,29.01341336,26.01366295,31.80903018,84.80774004,67.88999848,93.45999791,15.74870933,13.96999969,16.88999962,15.92491712,11.174501,0.506856428
BRA.11_1,BRA,60,4/3/20,-54.78605716,-20.6157732,2914927,2897841,0.061175284,0.189521343,0.497531997,8717.186278,10.4,NA,74.54,28.88960687,21.40979889,36.78207202,61.96677281,26.40999941,95.23999787,11.14548362,6.519999854,14.62999967,10.57127851,7.589655383,1.523972487
BRA.12_1,BRA,90,4/8/20,-55.36329683,-12.69501448,3846984,3824498,0.048136832,0.17544204,0.510403221,8717.186278,10.4,NA,74.54,29.82481054,24.24305737,37.1773094,76.23128862,40.70999909,95.85999786,14.56806419,11.31999975,16.58999963,21.37121691,15.40222728,2.642265685
BRA.13_1,BRA,275,3/31/20,-45.18652846,-18.58068275,21665742,21539110,0.07467331,0.209056972,0.492520524,8717.186278,10.4,NA,74.54,24.33365887,18.06837806,32.48368448,78.82032082,46.98999895,97.00999783,11.1725804,8.109999819,13.6099997,23.67125004,16.76800048,5.557369823
BRA.14_1,BRA,167,4/8/20,-51.98684047,-3.609540105,9680107,9623528,0.043640567,0.139838846,0.504291266,8717.186278,10.4,NA,74.54,28.76972334,25.64158966,33.83588857,86.27419162,63.89999857,96.08999785,15.77258029,14.25999968,17.24999961,22.69048432,16.77983163,0.977675815
BRA.15_1,BRA,79,4/10/20,-36.73849942,-7.164583683,4117970,4093901,0.075631688,0.177548543,0.484996025,8717.186278,10.4,NA,74.54,29.58261498,26.29597536,33.05265258,81.90580462,65.64999853,92.49999793,15.67161255,13.2799997,17.01999962,11.24899611,7.080090539,0.97655616
BRA.16_1,BRA,179,3/31/20,-51.82070923,-24.61798954,11491374,11424088,0.07030162,0.208292953,0.491659468,8717.186278,10.4,NA,74.54,22.54866914,15.35817884,33.36681563,83.71741748,39.40999912,99.99999776,10.7309675,7.719999827,13.4099997,17.38008115,12.20077031,3.870096289
BRA.17_1,BRA,78,3/30/20,-37.90203962,-8.379047871,9786146,9728948,0.066734583,0.177172394,0.481362201,8717.186278,10.4,NA,74.54,30.23162998,26.02669275,35.58043454,76.05935314,43.12999904,96.75999784,14.72838677,11.01999975,16.69999963,15.57044232,10.46015041,4.410938484
BRA.18_1,BRA,40,4/10/20,-41.90044316,-6.836740971,3430883,3410830,0.067778029,0.172411703,0.490378742,8717.186278,10.4,NA,74.54,29.07790856,24.61513066,35.15913755,85.77999808,54.49999878,99.13999778,15.84806416,13.3699997,18.0699996,23.06686758,16.64100571,2.257043644
BRA.19_1,BRA,305,3/24/20,-42.06336556,-22.06694317,17800872,17696830,0.081570762,0.22565353,0.477741339,8717.186278,10.4,NA,71.76,27.2122648,22.44928769,35.05200361,81.44515947,55.18999877,96.86999783,13.74999969,10.50999977,16.80999962,32.9532107,22.92856966,6.736340517
BRA.2_1,BRA,32,4/7/20,-36.68372877,-9.658471584,3451874,3431698,0.054599012,0.159513023,0.484854963,8717.186278,10.4,62985,74.54,29.19611083,25.46785894,33.86339594,81.88515946,59.03999868,96.44999784,15.29548353,12.54999972,16.74999963,10.97964917,7.126859077,1.358963041
BRA.20_1,BRA,242,4/5/20,-36.65011893,-5.90694499,3655571,3634205,0.067026223,0.177260671,0.489430303,8717.186278,10.4,NA,74.54,29.35517718,26.19752796,32.86010103,82.94515944,65.78999853,93.9699979,15.66870933,13.91999969,17.04999962,12.42826873,8.087279844,1.748275929
BRA.21_1,BRA,274,3/31/20,-53.82982062,-30.41388798,11270962,11205284,0.085931867,0.237191385,0.48757857,8717.186278,10.4,NA,74.54,27.09457625,18.71552499,38.65836378,71.84709517,25.61999943,99.55999777,11.61387071,7.569999831,15.24999966,26.62654037,18.57484912,5.104873383
BRA.22_1,BRA,92,4/17/20,-63.41246971,-10.76389933,1817219,1806595,0.044154285,0.164456408,0.508023289,8717.186278,10.4,NA,74.54,28.50384995,25.01326356,34.37300605,88.70677221,55.21999877,99.60999777,16.04225771,13.11999971,18.23999959,41.47061135,30.13682275,0.642928501
BRA.23_1,BRA,63,4/10/20,-61.19663823,1.842274547,633246,629558,0.031951067,0.133923082,0.507143831,8717.186278,10.4,NA,74.54,31.48001596,26.19318469,38.88566148,62.29161151,33.44999925,95.30999787,12.95483842,9.189999795,17.05999962,19.53424437,14.82549907,0.569620886
BRA.24_1,BRA,235,4/1/20,-50.0141594,-27.65371704,7289115,7246514,0.064190594,0.213364231,0.496718299,8717.186278,10.4,NA,74.54,26.35762175,19.8302971,36.60978906,79.94548208,44.44999901,96.85999784,12.68548359,9.899999779,15.60999965,15.37808522,10.5758544,3.224862843
BRA.25_1,BRA,395,3/20/20,-49.26955132,-22.52311134,46108424,45838928,0.072241935,0.212809976,0.486629688,8717.186278,10.4,NA,66.2,23.32186424,15.66655087,33.48842714,85.71032066,45.34999899,99.83999777,11.90838683,9.449999789,14.51999968,49.88872078,35.18507921,11.50972593
BRA.26_1,BRA,32,4/6/20,-37.23494003,-10.61000013,2402154,2388114,0.05529272,0.164274757,0.486443891,8717.186278,10.4,NA,74.54,29.4074365,26.571049,32.19413328,81.56870785,66.29999852,92.88999792,15.46999965,13.17999971,17.22999961,8.653817478,5.166586353,0.240750932
BRA.27_1,BRA,26,4/13/20,-48.43053624,-9.316783905,1710010,1700016,0.053470915,0.15526871,0.507688797,8717.186278,10.4,NA,74.54,28.96638464,24.82505528,35.06069014,82.63741751,49.2799989,97.44999782,15.23516095,12.37999972,17.20999962,23.55465054,17.09998581,1.241915127
BRA.3_1,BRA,307,4/14/20,-52.01072305,1.603750467,942264,936755,0.031472523,0.11933407,0.500848568,8717.186278,10.4,NA,74.54,28.82716656,25.40560543,33.50724796,86.57032065,64.34999856,96.34999785,15.90128997,12.93999971,17.53999961,17.65574264,13.25746379,0.200084078
BRA.4_1,BRA,260,4/3/20,-63.42704843,-3.771977544,4397981,4372181,0.036745836,0.129133326,0.503375616,8717.186278,10.4,NA,74.54,29.44059478,24.22134103,36.28693947,83.06999814,47.71999893,99.11999778,15.6058061,11.93999973,17.31999961,23.72903943,17.67383659,0.515300324
BRA.5_1,BRA,246,4/1/20,-42.64803506,-13.44180536,15159720,15071114,0.064911273,0.173455117,0.491495647,8717.186278,10.4,NA,74.54,29.41462858,26.42916892,32.3316701,81.30580463,63.51999858,91.66999795,15.30612869,12.33999972,17.34999961,10.08508437,6.443818044,1.080869452
BRA.6_1,BRA,444,4/1/20,-39.37050843,-5.327446461,9592313,9536247,0.068216806,0.171176019,0.487964328,8717.186278,10.4,NA,74.54,29.53371819,26.38428848,33.91117189,84.00580457,65.73999853,94.87999788,15.91516093,14.37999968,17.10999962,12.94786584,8.415992613,1.030008042
BRA.7_1,BRA,289,3/29/20,-47.78011106,-15.77665901,3220172,3201351,0.046201041,0.174246248,0.477455427,8717.186278,10.4,NA,74.54,24.85508454,20.11116176,32.308506,80.98967561,41.18999908,99.99999776,11.78580619,8.03999982,13.5799997,20.41915351,14.57142134,4.360397685
BRA.8_1,BRA,96,4/1/20,-40.43067224,-19.59458447,3909932,3887079,0.0649417,0.200754281,0.493122892,8717.186278,10.4,NA,74.54,27.76782949,23.92310329,33.45512875,80.71096594,61.04999864,98.78999779,13.94774162,10.99999975,16.85999962,12.39816102,8.390110878,1.610133662
BRA.9_1,BRA,71,4/1/20,-50.25985415,-15.94858551,7329544,7286704,0.058216582,0.185015727,0.496766489,8717.186278,10.4,NA,74.54,26.8345873,20.48613057,33.81706775,75.08580477,37.47999916,97.90999781,12.11483844,8.449999811,14.23999968,16.88508982,12.02959447,4.016791021
CAN.1_1,CAN,301,3/23/20,-115.0028419,54.50061417,4395927,4429198,0.098614882,0.271746561,0.503830401,46194.72523,7.6,107147,72.69,1.460468542,-18.30793901,14.89055366,60.20322446,23.15999948,95.62999786,2.299354787,0.709999984,3.969999911,17.27111476,12.20339789,11.4208088
CAN.12_1,CAN,184,3/31/20,-105.9270633,54.50003815,1166966,1175798,0.128691482,0.27925412,0.49912376,46194.72523,7.6,NA,72.69,-1.10504848,-16.7588401,12.59151714,79.0622563,37.36999916,99.71999777,2.589677361,0.959999979,4.689999895,14.28480483,10.13389903,4.10089228
CAN.2_1,CAN,271,3/19/20,-124.993506,54.49985123,4907703,4944801,0.138201677,0.306253204,0.493205471,46194.72523,7.6,54956,61.11,7.934786639,-0.541077469,18.16537771,75.30741767,25.86999942,99.55999777,4.548386995,1.309999971,6.539999854,23.08616463,16.183553,21.83125622
CAN.3_1,CAN,167,4/2/20,-97.21220717,54.51034355,1329077,1339136,0.124004647,0.278954986,0.49597817,46194.72523,7.6,268154,74.54,1.78906245,-13.8474028,16.1587879,72.24257903,28.56999936,95.09999787,2.809677357,0.979999978,5.239999883,13.26092174,9.406762164,4.135224015
CAN.4_1,CAN,98,4/4/20,-66.4119698,46.55124474,782362,788272,0.1454827,0.324595533,0.491629369,46194.72523,7.6,311971,72.69,4.705169932,-6.074400872,14.7674944,71.14645002,14.06999969,99.86999777,3.274838636,0.969999978,7.549999831,10.95316825,7.511954972,2.340575976
CAN.5_1,CAN,217,4/5/20,-62.50711937,55.86061287,505522,509348,0.144502462,0.328950522,0.489346719,46194.72523,7.6,334849,72.69,4.238058466,-6.517414206,12.55821875,82.55709493,43.76999902,99.89999777,3.715161207,1.469999967,6.439999856,13.46203831,7.945676546,1.069095911
CAN.7_1,CAN,147,3/31/20,-64.6029605,44.72700691,917542,924487,0.147374294,0.322838572,0.48735095,46194.72523,7.6,NA,72.69,6.207333529,-1.373537164,16.23262346,70.86645003,27.55999938,100,3.603225726,1.189999973,8.189999817,11.41645291,7.69199003,2.583461808
CAN.9_1,CAN,177,3/16/20,-87.16646361,49.2691555,14271261,14379243,0.129643359,0.29302734,0.490440923,46194.72523,7.6,NA,43.52,3.399480834,-13.24368855,20.04890826,67.15612753,29.90999933,99.99999776,3.33225799,1.459999967,8.03999982,23.71002095,16.79763749,13.83825891
CH01,CHE,1096,3/16/20,7.925493759,46.39735,1722234,1705609,0.139166227,0.267839053,0.492664232,81993.72715,5.7,36005,44.44,8.701770402,-0.077795551,20.96099453,74.06999834,34.97999922,99.10999778,4.808386989,2.999999933,7.559999831,19.26941065,13.58857343,10.80536222
CH02,CHE,207,3/17/20,7.47511968,46.915325,1884335,1866321,0.155088736,0.286252669,0.495809126,81993.72715,5.7,45357,76.85,9.700955546,-0.348525922,21.31424699,70.51741778,34.81999922,93.54999791,4.776451506,2.559999943,7.409999834,17.30628875,12.20969419,12.55732561
CH03,CHE,272,3/16/20,8.212925055,47.379,1142851,1132054,0.154297243,0.290164263,0.498378949,81993.72715,5.7,36005,44.44,9.737382955,-0.713360432,21.919409,73.48322416,34.41999923,97.81999781,5.041612791,2.659999941,7.679999828,17.30628875,12.20969419,12.55732561
CH04,CHE,424,3/18/20,8.651512065,47.424595,1573961,1558971,0.143961032,0.270450542,0.499346181,81993.72715,5.7,55947,76.85,9.929934502,-0.952240171,23.54958225,72.97161127,36.61999918,94.17999789,4.964516018,2.629999941,7.459999833,16.96004093,12.0007815,14.49900861
CH05,CHE,828,3/25/20,9.412973106,46.98867,1186930,1175725,0.145289247,0.284610165,0.503500857,81993.72715,5.7,103639,76.85,10.46737889,0.544739526,22.47679506,71.8448371,32.73999927,96.69999784,4.789677312,2.269999949,7.339999836,15.61050697,11.12557382,14.03815463
CH06,CHE,491,3/26/20,8.412115107,46.907915,823000,815146,0.140391166,0.282093047,0.50570229,81993.72715,5.7,111500,76.85,9.003650877,-2.61426405,21.35767967,74.56612737,34.23999923,98.5799978,4.501290222,2.379999947,6.979999844,16.96004093,12.0007815,14.49900861
CH07,CHE,511,3/18/20,8.794911473,46.223495,362682,359105,0.179492537,0.290090129,0.491477247,81993.72715,5.7,55947,76.85,10.16816042,2.76849273,21.47929118,64.0129018,20.92999953,99.61999777,4.412257966,1.619999964,7.559999831,29.63977781,21.1275575,19.75422624
CHL.10_1,CHL,109,4/7/20,-72.68150628,-40.02638817,367477,332493,0.080661797,0.233145658,0.50084029,14896.45387,8.6,57122,73.15,17.99636387,10.22154058,25.7255595,76.21064346,46.14999897,99.69999777,7.621935314,4.4699999,11.30999975,9.890039173,5.980695802,1.371644298
CHL.11_1,CHL,240,4/7/20,-73.00034556,-51.29902077,163054,147554,0.071782957,0.238240946,0.528204991,14896.45387,8.6,57122,73.15,14.98330344,8.088996003,22.77503279,68.89451459,39.01999913,95.23999787,5.757741807,3.639999919,8.129999818,8.060380203,4.421398724,0.407218517
CHL.12_1,CHL,62,3/31/20,-71.51054039,-35.59166527,1138386,1029983,0.075493798,0.2361666,0.499560371,14896.45387,8.6,NA,73.15,22.50789846,12.59875592,33.51448674,62.1019341,22.67999949,97.85999781,7.720322408,5.189999884,11.38999975,26.33323894,18.66685894,6.285694514
CHL.13_1,CHL,197,3/29/20,-71.87711624,-36.58073425,529410,478997,0.082711076,0.239386544,0.497233447,14896.45387,8.6,NA,73.15,22.15310484,13.22563426,34.12978304,64.10548244,19.17999957,99.98999777,7.729032085,4.209999906,10.39999977,25.49810412,18.00479077,5.249908025
CHL.14_1,CHL,540,3/24/20,-70.65013515,-33.62000084,8907250,8059075,0.070212262,0.228224333,0.49131923,14896.45387,8.6,NA,51.85,20.64701829,10.68627025,29.91391759,53.62677299,16.64999963,83.26999814,6.144515992,3.10999993,9.029999798,87.98990023,62.38545274,13.37519316
CHL.15_1,CHL,62,4/15/20,-69.42380072,-20.1936388,455850,412444,0.050276412,0.213613983,0.521779547,14896.45387,8.6,91873,73.15,23.22920786,17.77303584,28.65436988,68.53096621,33.31999926,96.58999784,9.04096754,5.209999884,11.50999974,14.23869963,9.941918452,2.571210465
CHL.16_1,CHL,176,4/3/20,-70.28684628,-32.96124649,1935849,1751517,0.08605605,0.235883763,0.495377744,14896.45387,8.6,44130,73.15,19.93210704,13.90318407,25.04077092,79.52161113,46.78999895,97.89999781,8.900644962,6.009999866,10.66999976,85.34636885,60.46130896,13.58404069
CHL.2_1,CHL,55,4/4/20,-68.86453321,-23.44250011,716016,647834,0.051534834,0.211601118,0.522770269,14896.45387,8.6,48613,73.15,22.85068972,17.31988821,28.26492351,71.74451453,31.66999929,92.58999793,9.422580435,5.409999879,11.82999974,10.61527013,7.407722167,3.757292365
CHL.3_1,CHL,432,4/3/20,-72.19271221,-38.65208435,1181817,1069281,0.078205552,0.219820793,0.497536206,14896.45387,8.6,44130,73.15,18.96248414,8.591367332,30.4365575,72.10257903,27.51999938,100,7.439677253,4.219999906,10.66999976,31.0409844,21.80831867,4.783343287
CHL.4_1,CHL,139,4/16/20,-69.595439,-18.31273079,178553,161563,0.083017801,0.228208867,0.487778782,14896.45387,8.6,98424,73.15,24.71203691,20.69171192,30.11226016,70.99161132,45.65999898,90.28999798,10.34258041,7.61999983,12.76999971,9.66014102,6.723803565,1.709420731
CHL.5_1,CHL,18,4/23/20,-69.94276928,-27.49277782,332846,301154,0.066386656,0.220470674,0.512091028,14896.45387,8.6,135147,73.15,10.92571041,2.602000791,19.97072943,37.38709594,7.859999824,83.07999814,2.374516076,0.609999986,5.309999881,3.460647778,2.386638822,0.781678695
CHL.6_1,CHL,243,4/1/20,-72.35918324,-37.44208336,1785733,1615683,0.07422939,0.22804862,0.493779304,14896.45387,8.6,38040,73.15,20.01528296,9.4050062,30.35982644,73.47774029,24.15999946,100,8.015483692,3.969999911,12.03999973,22.23065666,15.29389769,4.778327822
CHL.7_1,CHL,51,4/6/20,-70.97007185,-30.64569283,893020,807982,0.077732864,0.224237647,0.496359074,14896.45387,8.6,54864,73.15,21.05780738,15.94162451,27.58158269,79.98451434,51.01999886,99.72999777,9.456128821,8.06999982,10.97999975,16.15215116,11.24492188,1.977888835
CHL.8_1,CHL,42,4/7/20,-71.02058351,-34.40319633,1014473,917870,0.074450417,0.237865839,0.505592409,14896.45387,8.6,57122,73.15,22.47427316,10.42422642,33.82864979,52.77354721,14.47999968,86.93999806,6.549999854,3.199999928,8.909999801,87.98990023,62.38545274,13.37519316
CHL.9_1,CHL,181,4/1/20,-72.11354211,-42.13360977,1035164,936628,0.069897359,0.218049753,0.509825638,14896.45387,8.6,38040,73.15,17.37980663,8.767993563,24.27201249,85.29064325,53.96999879,98.92999779,8.307419169,5.82999987,11.34999975,11.77153159,7.732969953,2.720816584
CHN.1_1,CHN,858,2/10/20,117.1514939,32.02506065,59872232,58132132,0.096349842,0.236445277,0.509365042,10261.67913,9.2,41373,75.46,5.759042891,-3.747856992,16.82475566,79.79548209,24.68999945,100,4.999677308,2.489999944,7.289999837,165.861133,118.6873372,41.3890048
CHN.10_1,CHN,283,2/14/20,115.6662592,39.33189774,77401424,75151864,0.078165547,0.261016414,0.50764029,10261.67913,9.2,41373,75.46,1.167928428,-11.31817308,19.17735915,68.80645007,17.39999961,97.39999782,3.329032184,1.429999968,6.469999855,349.7062058,248.7704099,65.61193888
CHN.11_1,CHN,418,2/14/20,127.5834428,48.48430443,40420356,39245648,0.079217303,0.292802254,0.507125693,10261.67913,9.2,41373,75.46,-13.46402767,-27.66623374,6.234420576,66.21935336,31.3999993,99.94999777,1.46645158,0.649999985,4.799999893,107.4969572,76.56227019,34.52283121
CHN.12_1,CHN,1184,2/14/20,113.069964,33.87928581,97689488,94850288,0.078513738,0.230615075,0.506093015,10261.67913,9.2,41373,75.46,4.668882629,-5.697984314,19.16722486,71.57354679,19.16999957,100,4.207419261,1.969999956,7.289999837,267.752544,191.2306871,58.90115597
CHN.13_1,CHN,29631,2/10/20,112.8762722,31.15678692,55655244,54037704,0.086245768,0.268092232,0.514268657,10261.67913,9.2,41373,75.46,6.878298379,-2.459354159,15.93728124,81.74032075,34.59999923,100,5.458386975,3.259999927,7.579999831,236.9524093,169.2968727,52.21466466
CHN.14_1,CHN,988,2/14/20,111.3539658,27.38163948,68366968,66379984,0.092204861,0.248105871,0.514864467,10261.67913,9.2,41373,75.46,8.707187812,-2.544771762,22.32622843,83.09386911,34.69999922,100,6.259677279,3.639999919,11.40999974,167.4510028,119.8228917,38.59997088
